시도,시군구,"행정동(행정기관명)",행정구역분류,행정기관코드,행정기관 생성일
대구광역시,동구,방촌동,22020680,2714067000,19950101
대구광역시,동구,해안동,22020690,2714068500,19980901
대구광역시,동구,안심1동,22020730,2714072000,19950101
대구광역시,동구,안심2동,22020740,2714073000,19950101
대구광역시,동구,안심3동,22020760,2714074200,20200706
대구광역시,동구,안심4동,22020770,2714074700,20200706
대구광역시,동구,혁신동,22020780,2714075500,20200706
대구광역시,동구,공산동,22020710,2714076000,19980901
대구광역시,서구,서구,22030,2717000000,19950101
대구광역시,서구,내당1동,22030510,2717051000,19950101
대구광역시,서구,내당2.3동,22030520,2717052500,19970101
대구광역시,서구,내당4동,22030530,2717054000,19950101
대구광역시,서구,비산1동,22030540,2717055000,19950101
대구광역시,서구,비산2.3동,22030550,2717056500,19970101
대구광역시,서구,비산4동,22030560,2717058000,19950101
대구광역시,서구,비산5동,22030570,2717059000,19950101
대구광역시,서구,비산6동,22030580,2717060000,19950101
대구광역시,서구,비산7동,22030590,2717061000,19950101
대구광역시,서구,평리1동,22030600,2717062000,19950101
대구광역시,서구,평리2동,22030610,2717063000,19950101
대구광역시,서구,평리3동,22030620,2717064000,19950101
대구광역시,서구,평리4동,22030630,2717065000,19950101
대구광역시,서구,평리5동,22030640,2717066000,19950101
대구광역시,서구,평리6동,22030650,2717066100,19950101
대구광역시,서구,상중이동,22030660,2717067500,19980925
대구광역시,서구,원대동,22030680,2717069500,19970101
대구광역시,남구,남구,22040,2720000000,19950101
대구광역시,남구,이천동,22040510,2720051500,19980701
대구광역시,남구,봉덕1동,22040530,2720053000,19950101
대구광역시,남구,봉덕2동,22040540,2720054000,19950101
대구광역시,남구,봉덕3동,22040550,2720055000,19950101
대구광역시,남구,대명1동,22040560,2720056000,19950101
대구광역시,남구,대명2동,22040570,2720057100,20030401
대구광역시,남구,대명3동,22040580,2720058600,20020101
대구광역시,남구,대명4동,22040590,2720059000,19950101
대구광역시,남구,대명5동,22040600,2720060000,19950101
대구광역시,남구,대명6동,22040610,2720061000,19950101
대구광역시,남구,대명9동,22040640,2720064000,19950101
대구광역시,남구,대명10동,22040650,2720065000,19950101
대구광역시,남구,대명11동,22040660,2720066000,19950101
대구광역시,북구,북구,22050,2723000000,19950101
대구광역시,북구,고성동,22050510,2723051000,19950101
대구광역시,북구,칠성동,22050520,2723052600,19990524
대구광역시,북구,침산1동,22050550,2723055000,19950101
대구광역시,북구,침산2동,22050560,2723056000,19950101
대구광역시,북구,침산3동,22050570,2723057000,19950101
대구광역시,북구,산격1동,22050610,2723061000,19950101
대구광역시,북구,산격2동,22050620,2723062000,19950101
대구광역시,북구,산격3동,22050630,2723063000,19950101
대구광역시,북구,산격4동,22050640,2723063100,19950101
대구광역시,북구,대현동,22050840,2723064500,20110704
대구광역시,북구,복현1동,22050650,2723067100,19950101
대구광역시,북구,복현2동,22050660,2723067200,19950101
대구광역시,북구,검단동,22050700,2723068000,19950101
대구광역시,북구,무태조야동,22050710,2723069500,19981012
대구광역시,북구,관문동,22050750,2723071500,20030310
대구광역시,북구,태전1동,22050780,2723072500,20030310
대구광역시,북구,태전2동,22050740,2723073500,20030310
대구광역시,북구,구암동,22050790,2723074500,20030310
대구광역시,북구,관음동,22050770,2723075000,19950101
대구광역시,북구,읍내동,22050760,2723077000,20030310
대구광역시,북구,동천동,22050820,2723078000,20030310
대구광역시,북구,노원동,22050810,2723079000,20090701
대구광역시,북구,국우동,22050830,2723080000,20090701
대구광역시,수성구,수성구,22060,2726000000,19950101
대구광역시,수성구,범어1동,22060510,2726051000,19950101
대구광역시,수성구,범어2동,22060520,2726052000,19950101
대구광역시,수성구,범어3동,22060530,2726053000,19950101
대구광역시,수성구,범어4동,22060540,2726054000,19950101
대구광역시,수성구,만촌1동,22060550,2726055000,19950101
대구광역시,수성구,만촌2동,22060560,2726056000,19950101
대구광역시,수성구,만촌3동,22060570,2726056100,19950101
대구광역시,수성구,수성1가동,22060580,2726057000,19950101
대구광역시,수성구,수성2.3가동,22060590,2726058000,19950101
대구광역시,수성구,수성4가동,22060600,2726059000,19950101
대구광역시,수성구,황금1동,22060610,2726060100,19950101
대구광역시,수성구,황금2동,22060620,2726060200,19950101
대구광역시,수성구,중동,22060630,2726061000,19950101
대구광역시,수성구,상동,22060640,2726062000,19950101
대구광역시,수성구,파동,22060650,2726063000,19950101
대구광역시,수성구,두산동,22060660,2726064000,19950101
대구광역시,수성구,지산1동,22060670,2726065100,19950101
대구광역시,수성구,지산2동,22060680,2726065200,19950101
대구광역시,수성구,범물1동,22060690,2726066100,19960101
대구광역시,수성구,범물2동,22060700,2726066200,19960101
대구광역시,수성구,고산1동,22060710,2726067000,19950101
대구광역시,수성구,고산2동,22060720,2726068000,19950101
대구광역시,수성구,고산3동,22060730,2726069000,19960101
대구광역시,달서구,달서구,22070,2729000000,19950101
대구광역시,달서구,성당동,22070750,2729051500,20110509
대구광역시,달서구,두류1.2동,22070760,2729053500,20110509
대구광역시,달서구,두류3동,22070550,2729055000,19950101
대구광역시,달서구,감삼동,22070570,2729055500,19960201
대구광역시,달서구,죽전동,22070580,2729056300,19960201
대구광역시,달서구,장기동,22070590,2729056800,19960201
대구광역시,달서구,용산1동,22070720,2729057100,20030331
대구광역시,달서구,용산2동,22070730,2729057200,20030331
대구광역시,달서구,이곡1동,22070600,2729057600,20030331
대구광역시,달서구,이곡2동,22070740,2729057700,20030331
대구광역시,달서구,신당동,22070610,2729058500,19960101
대구광역시,달서구,본리동,22070560,2729059000,19950101
대구광역시,달서구,월성1동,22070770,2729060100,19960201
대구광역시,달서구,월성2동,22070630,2729060200,19960201
대구광역시,달서구,진천동,22070780,2729061500,19960201
대구광역시,달서구,유천동,22070790,2729061700,20211129
대구광역시,달서구,상인1동,22070650,2729062400,19960201
대구광역시,달서구,상인2동,22070660,2729062500,19960201
대구광역시,달서구,상인3동,22070670,2729062600,19960201
대구광역시,달서구,도원동,22070680,2729062800,19970315
대구광역시,달서구,송현1동,22070690,2729063000,19950101
대구광역시,달서구,송현2동,22070700,2729064000,19950101
대구광역시,달서구,본동,22070710,2729065000,19950101
대구광역시,달성군,달성군,22510,2771000000,19950301
대구광역시,달성군,화원읍,22510110,2771025000,19950301
대구광역시,달성군,논공읍,22510120,2771025300,19960901
대구광역시,달성군,논공읍공단출장소,,2771025400,19960901
대구광역시,달성군,다사읍,22510130,2771025600,19971101
대구광역시,달성군,다사읍서재출장소,,2771025700,20010323
대구광역시,달성군,유가읍,22510140,2771025900,20180301
대구광역시,달성군,옥포읍,22510150,2771026200,20181101
대구광역시,달성군,현풍읍,22510160,2771026500,20181101
대구광역시,달성군,가창면,22510310,2771031000,19950301
대구광역시,달성군,하빈면,22510320,2771033000,19950301
대구광역시,달성군,구지면,22510360,2771038000,19950301
대구광역시,군위군,군위군,22520,2772000000,20230701
대구광역시,군위군,군위읍,22520111,2772025000,20230701
대구광역시,군위군,소보면,22520311,2772031000,20230701
대구광역시,군위군,효령면,22520312,2772032000,20230701
대구광역시,군위군,부계면,22520313,2772033000,20230701
대구광역시,군위군,우보면,22520314,2772034000,20230701
대구광역시,군위군,의흥면,22520315,2772035000,20230701
대구광역시,군위군,산성면,22520316,2772036000,20230701
대구광역시,군위군,삼국유사면,22520317,2772037000,20230701
인천광역시,인천광역시,인천광역시,23,2800000000,19950101
인천광역시,중구,중구,23010,2811000000,19950101
인천광역시,중구,연안동,23010520,2811052000,19950101
인천광역시,중구,신포동,23010530,2811053000,19981010
인천광역시,중구,신흥동,23010540,2811054000,19950101
인천광역시,중구,도원동,23010560,2811056000,19950101
인천광역시,중구,율목동,23010570,2811057000,19950101
인천광역시,중구,동인천동,23010580,2811058500,19981010
인천광역시,중구,개항동,23010670,2811061500,20210701
인천광역시,중구,영종동,23010650,2811062000,19950101
인천광역시,중구,영종1동,23010681,2811062200,20180101
인천광역시,중구,영종2동,23010691,2811062300,20240101
인천광역시,중구,운서동,23010640,2811062800,20120101
인천광역시,중구,용유동,23010630,2811063000,20170929
인천광역시,중구,중구영종출장소,,2811400000,20060712
인천광역시,중구,중구용유출장소,,2811800000,20060712
인천광역시,동구,동구,23020,2814000000,19950101
인천광역시,동구,만석동,23020510,2814051000,19950101
인천광역시,동구,화수1.화평동,23020520,2814052500,19981101
인천광역시,동구,화수2동,23020530,2814053000,19950101
인천광역시,동구,송현1.2동,23020550,2814055500,19981101
인천광역시,동구,송현3동,23020570,2814057000,19950101
인천광역시,동구,송림1동,23020580,2814058000,19950101
인천광역시,동구,송림2동,23020590,2814059000,19950101
인천광역시,동구,송림3.5동,23020600,2814060500,19981101
인천광역시,동구,송림4동,23020610,2814061000,19950101
인천광역시,동구,송림6동,23020630,2814063000,19950101
인천광역시,동구,금창동,23020640,2814064000,19950101
인천광역시,미추홀구,미추홀구,23090,2817700000,20180701
인천광역시,미추홀구,숭의2동,23090520,2817751000,20180701
인천광역시,미추홀구,숭의1.3동,23090750,2817752000,20180701
인천광역시,미추홀구,숭의4동,23090540,2817753000,20180701
인천광역시,미추홀구,용현1.4동,23090760,2817754000,20180701
인천광역시,미추홀구,용현2동,23090560,2817755000,20180701
인천광역시,미추홀구,용현3동,23090570,2817756000,20180701
인천광역시,미추홀구,용현5동,23090590,2817757000,20180701
인천광역시,미추홀구,학익1동,23090600,2817758000,20180701
인천광역시,미추홀구,학익2동,23090610,2817759000,20180701
인천광역시,미추홀구,도화1동,23090620,2817760000,20180701
인천광역시,미추홀구,도화2.3동,23090770,2817761000,20180701
인천광역시,미추홀구,주안1동,23090650,2817762000,20180701
인천광역시,미추홀구,주안2동,23090660,2817763000,20180701
인천광역시,미추홀구,주안3동,23090670,2817764000,20180701
인천광역시,미추홀구,주안4동,23090680,2817765000,20180701
인천광역시,미추홀구,주안5동,23090690,2817766000,20180701
인천광역시,미추홀구,주안6동,23090700,2817767000,20180701
인천광역시,미추홀구,주안7동,23090710,2817768000,20180701
인천광역시,미추홀구,주안8동,23090720,2817769000,20180701
인천광역시,미추홀구,관교동,23090730,2817770000,20180701
인천광역시,미추홀구,문학동,23090740,2817771000,20180701
인천광역시,연수구,연수구,23040,2818500000,19950301
인천광역시,연수구,옥련1동,23040510,2818563000,20030301
인천광역시,연수구,옥련2동,23040600,2818564000,20030301
인천광역시,연수구,선학동,23040520,2818575000,19950301
인천광역시,연수구,연수1동,23040530,2818576100,19950301
인천광역시,연수구,연수2동,23040540,2818576200,19950301
인천광역시,연수구,연수3동,23040550,2818576300,19950301
인천광역시,연수구,청학동,23040560,2818576600,19950301
인천광역시,연수구,동춘1동,23040570,2818578000,19950301
인천광역시,연수구,동춘2동,23040580,2818579000,19950301
인천광역시,연수구,동춘3동,23040590,2818579500,20031218
인천광역시,연수구,송도1동,23040640,2818582000,20120101
인천광역시,연수구,송도2동,23040660,2818583000,20120101
인천광역시,연수구,송도3동,23040650,2818584000,20140924
인천광역시,연수구,송도4동,23040680,2818585000,20190101
인천광역시,연수구,송도5동,23040690,2818586000,20201026
인천광역시,남동구,남동구,23050,2820000000,19950101
인천광역시,남동구,구월1동,23050510,2820051000,19950101
인천광역시,남동구,구월2동,23050521,2820052000,19950101
인천광역시,남동구,구월3동,23050530,2820052100,19950101
인천광역시,남동구,구월4동,23050540,2820052200,19950101
인천광역시,남동구,간석1동,23050550,2820053000,19950101
인천광역시,남동구,간석2동,23050561,2820054000,19950101
인천광역시,남동구,간석3동,23050570,2820055000,19950101
인천광역시,남동구,간석4동,23050580,2820055100,19950101
인천광역시,남동구,만수1동,23050590,2820056000,19950101
인천광역시,남동구,만수2동,23050600,2820057000,19950101
인천광역시,남동구,만수3동,23050610,2820058000,19950101
인천광역시,남동구,만수4동,23050620,2820058100,19950101
인천광역시,남동구,만수5동,23050630,2820058200,19950101
인천광역시,남동구,만수6동,23050640,2820058300,19950101
인천광역시,남동구,장수서창동,23050750,2820065000,19981101
인천광역시,남동구,서창2동,23050760,2820065500,20181105
인천광역시,남동구,남촌도림동,23050670,2820066000,19981101
인천광역시,남동구,논현1동,23050720,2820069000,20110520
인천광역시,남동구,논현2동,23050730,2820070000,20110520
인천광역시,남동구,논현고잔동,23050740,2820071000,20110520
인천광역시,부평구,부평구,23060,2823700000,19950301
인천광역시,부평구,부평1동,23060510,2823751000,19950301
인천광역시,부평구,부평2동,23060520,2823752000,19950301
인천광역시,부평구,부평3동,23060530,2823753000,19950301
인천광역시,부평구,부평4동,23060540,2823754000,19950301
인천광역시,부평구,부평5동,23060550,2823755000,19950301
인천광역시,부평구,부평6동,23060560,2823756000,19950301
인천광역시,부평구,산곡1동,23060570,2823757000,19950301
인천광역시,부평구,산곡2동,23060580,2823758000,19950301
인천광역시,부평구,산곡3동,23060590,2823758100,19950301
인천광역시,부평구,산곡4동,23060600,2823758200,19950301
인천광역시,부평구,청천1동,23060610,2823759100,19950301
인천광역시,부평구,청천2동,23060620,2823759200,19950301
인천광역시,부평구,갈산1동,23060630,2823764100,19950301
인천광역시,부평구,갈산2동,23060640,2823764200,19950301
인천광역시,부평구,삼산1동,23060650,2823764600,20060410
인천광역시,부평구,삼산2동,23060720,2823764800,20060410
인천광역시,부평구,부개1동,23060660,2823765000,19950301
인천광역시,부평구,부개2동,23060670,2823766000,19950301
인천광역시,부평구,부개3동,23060680,2823766100,19950301
인천광역시,부평구,일신동,23060690,2823767000,19950301
인천광역시,부평구,십정1동,23060700,2823768000,19950301
인천광역시,부평구,십정2동,23060710,2823769000,19950301
인천광역시,계양구,계양구,23070,2824500000,19950301
인천광역시,계양구,효성1동,23070510,2824560100,19950301
인천광역시,계양구,효성2동,23070520,2824560200,19950301
인천광역시,계양구,계산1동,23070530,2824561100,19950301
인천광역시,계양구,계산2동,23070540,2824561200,19950301
인천광역시,계양구,계산3동,23070550,2824561300,19950301
인천광역시,계양구,계산4동,23070620,2824561400,20030301
인천광역시,계양구,작전1동,23070560,2824562100,19950301
인천광역시,계양구,작전2동,23070570,2824562200,19950301
인천광역시,계양구,작전서운동,23070580,2824564000,19981101
인천광역시,계양구,계양1동,23070630,2824571000,19950301
인천광역시,계양구,계양2동,23070610,2824572000,19950301
인천광역시,계양구,계양3동,23070640,2824573000,20150401
인천광역시,서구,서구,23080,2826000000,19950101
인천광역시,서구,검암경서동,23080510,2826051500,19981101
인천광역시,서구,연희동,23080531,2826053000,19950101
인천광역시,서구,청라1동,23080740,2826053600,20180701
인천광역시,서구,청라2동,23080780,2826053700,20180701
인천광역시,서구,청라3동,23080790,2826053900,20180701
인천광역시,서구,가정1동,23080541,2826054200,19950101
인천광역시,서구,가정2동,23080550,2826054300,19950101
인천광역시,서구,가정3동,23080560,2826054400,19950101
인천광역시,서구,석남1동,23080580,2826055000,19950101
인천광역시,서구,석남2동,23080590,2826056000,19950101
인천광역시,서구,석남3동,23080600,2826056100,19950101
인천광역시,서구,신현원창동,23080730,2826057500,19981101
인천광역시,서구,가좌1동,23080620,2826058000,19950101
인천광역시,서구,가좌2동,23080630,2826059000,19950101
인천광역시,서구,가좌3동,23080640,2826060000,19950101
인천광역시,서구,가좌4동,23080650,2826061000,19950101
인천광역시,서구,검단동,23080800,2826068000,20180701
인천광역시,서구,불로대곡동,23080810,2826069000,20180701
인천광역시,서구,원당동,23080870,2826070000,20180701
인천광역시,서구,당하동,23080850,2826071000,20180701
인천광역시,서구,오류왕길동,23080840,2826072000,20180701
인천광역시,서구,마전동,23080860,2826073000,20191104
인천광역시,서구,아라동,23080880,2826074000,20210601
인천광역시,서구,서구검단출장소,,2826500000,19950301
인천광역시,강화군,강화군,23510,2871000000,19950301
인천광역시,강화군,강화읍,23510110,2871025000,19950301
인천광역시,강화군,선원면,23510310,2871031000,19950301
인천광역시,강화군,불은면,23510320,2871032000,19950301
인천광역시,강화군,길상면,23510330,2871033000,19950301
인천광역시,강화군,화도면,23510340,2871034000,19950301
인천광역시,강화군,양도면,23510350,2871035000,19950301
인천광역시,강화군,내가면,23510360,2871036000,19950301
인천광역시,강화군,하점면,23510370,2871037000,19950301
인천광역시,강화군,양사면,23510380,2871038000,19950301
인천광역시,강화군,송해면,23510390,2871039000,19950301
인천광역시,강화군,교동면,23510400,2871040000,19950301
인천광역시,강화군,삼산면,23510410,2871041000,19950301
인천광역시,강화군,서도면,23510420,2871042000,19950301
인천광역시,강화군,서도면볼음출장소,,2871042500,19950301
인천광역시,옹진군,옹진군,23520,2872000000,19950301
인천광역시,옹진군,북도면,23520310,2872031000,19950301
인천광역시,옹진군,북도면장봉출장소,,2872031500,19950301
인천광역시,옹진군,백령면,23520330,2872033000,19950301
인천광역시,옹진군,대청면,23520340,2872034000,19950301
인천광역시,옹진군,대청면소청출장소,,2872034500,19950301
인천광역시,옹진군,덕적면,23520350,2872035000,19950301
인천광역시,옹진군,영흥면,23520370,2872036000,19950301
인천광역시,옹진군,자월면,23520360,2872037000,19950301
인천광역시,옹진군,자월면이작출장소,,2872037500,20190208
인천광역시,옹진군,연평면,23520320,2872038000,19990720
광주광역시,광주광역시,광주광역시,24,2900000000,19950101
광주광역시,동구,동구,24010,2911000000,19950101
광주광역시,동구,충장동,24010510,2911052500,19980427
광주광역시,동구,동명동,24010540,2911054500,19980427
광주광역시,동구,계림1동,24010560,2911056000,19950101
광주광역시,동구,계림2동,24010580,2911057000,19950101
광주광역시,동구,산수1동,24010590,2911059000,19950101
광주광역시,동구,산수2동,24010610,2911060000,19950101
광주광역시,동구,지산1동,24010620,2911062000,19950101
광주광역시,동구,지산2동,24010630,2911063000,19950101
광주광역시,동구,서남동,24010640,2911065500,20020325
광주광역시,동구,학동,24010680,2911068500,20020325
광주광역시,동구,학운동,24010710,2911071000,19950101
광주광역시,동구,지원1동,24010720,2911073000,20020325
광주광역시,동구,지원2동,24010730,2911074000,20020325
광주광역시,서구,서구,24020,2914000000,19950101
광주광역시,서구,양동,24020510,2914057500,19990118
광주광역시,서구,양3동,24020530,2914059000,19950101
광주광역시,서구,농성1동,24020540,2914065000,19950101
광주광역시,서구,농성2동,24020550,2914066000,19950101
광주광역시,서구,광천동,24020560,2914073000,19950101
광주광역시,서구,유덕동,24020570,2914074000,19950101
광주광역시,서구,치평동,24020660,2914074500,20030217
광주광역시,서구,상무1동,24020580,2914075100,19950101
광주광역시,서구,상무2동,24020590,2914075200,19950101
광주광역시,서구,화정1동,24020600,2914076000,19950101
광주광역시,서구,화정2동,24020610,2914077000,19950101
광주광역시,서구,화정3동,24020620,2914078000,19950101
광주광역시,서구,화정4동,24020630,2914079000,19950101
광주광역시,서구,서창동,24020640,2914080000,19950420
광주광역시,서구,금호1동,24020680,2914082100,20050704
광주광역시,서구,금호2동,24020690,2914082400,20050704
광주광역시,서구,풍암동,24020670,2914083000,20160810
광주광역시,서구,동천동,24020700,2914084000,20111001
광주광역시,남구,남구,24030,2915500000,19950301
광주광역시,남구,양림동,24030510,2915551000,19950301
광주광역시,남구,방림1동,24030520,2915552000,19950301
광주광역시,남구,방림2동,24030530,2915553000,19950301
광주광역시,남구,봉선1동,24030680,2915553700,20031110
광주광역시,남구,봉선2동,24030690,2915553800,19950301
광주광역시,남구,사직동,24030540,2915554500,19981001
광주광역시,남구,월산동,24030570,2915560500,20000701
광주광역시,남구,월산4동,24030600,2915563000,19950301
광주광역시,남구,월산5동,24030610,2915564000,19950301
광주광역시,남구,백운1동,24030620,2915567000,20031110
광주광역시,남구,백운2동,24030630,2915568000,19950301
광주광역시,남구,주월1동,24030640,2915569000,19950301
광주광역시,남구,주월2동,24030650,2915570000,19950301
광주광역시,남구,진월동,24030710,2915570500,20210726
광주광역시,남구,효덕동,24030720,2915571000,19950301
광주광역시,남구,송암동,24030670,2915572000,19950301
광주광역시,남구,대촌동,24030700,2915573000,19950420
광주광역시,북구,북구,24040,2917000000,19950101
광주광역시,북구,중흥1동,24040510,2917051000,19950101
광주광역시,북구,중흥동,24040831,2917053500,20240101
광주광역시,북구,중앙동,24040540,2917055500,19970301
광주광역시,북구,임동,24040550,2917057000,19950101
광주광역시,북구,신안동,24040560,2917058000,19950101
광주광역시,북구,용봉동,24040570,2917059000,19950101
광주광역시,북구,운암1동,24040580,2917060100,19970301
광주광역시,북구,운암2동,24040590,2917060200,19970301
광주광역시,북구,운암3동,24040600,2917060300,19970301
광주광역시,북구,동림동,24040610,2917061500,19970301
광주광역시,북구,우산동,24040620,2917062000,19950101
광주광역시,북구,풍향동,24040630,2917063500,19970301
광주광역시,북구,문화동,24040640,2917065000,19950101
광주광역시,북구,문흥1동,24040650,2917065600,19960101
광주광역시,북구,문흥2동,24040660,2917065700,19960101
광주광역시,북구,두암1동,24040670,2917066100,19950101
광주광역시,북구,두암2동,24040680,2917066200,19950101
광주광역시,북구,두암3동,24040690,2917066300,19950301
광주광역시,북구,삼각동,24040700,2917066600,20030707
광주광역시,북구,일곡동,24040780,2917066900,20030707
광주광역시,북구,매곡동,24040710,2917067300,19970301
광주광역시,북구,오치1동,24040720,2917067600,19970301
광주광역시,북구,오치2동,24040730,2917067700,19970301
광주광역시,북구,석곡동,24040740,2917068500,19980921
광주광역시,북구,건국동,24040810,2917069500,19980921
광주광역시,북구,양산동,24040800,2917069600,20130318
광주광역시,북구,신용동,24040820,2917069700,20200727
광주광역시,광산구,광산구,24050,2920000000,19950101
광주광역시,광산구,송정1동,24050511,2920051500,19950101
광주광역시,광산구,송정2동,24050512,2920052500,19950101
광주광역시,광산구,도산동,24050540,2920054000,19950101
광주광역시,광산구,신흥동,24050513,2920055000,19950101
광주광역시,광산구,어룡동,24050514,2920056500,19981015
광주광역시,광산구,우산동,24050580,2920058000,19950101
광주광역시,광산구,월곡1동,24050590,2920060000,19950301
광주광역시,광산구,월곡2동,24050600,2920061000,19950301
광주광역시,광산구,비아동,24050515,2920062000,19970701
광주광역시,광산구,첨단1동,24050690,2920062400,20030630
광주광역시,광산구,첨단2동,24050516,2920062600,20030630
광주광역시,광산구,신가동,24050740,2920063000,19970701
광주광역시,광산구,운남동,24050710,2920063500,20090901
광주광역시,광산구,수완동,24050517,2920063700,20100906
광주광역시,광산구,하남동,24050630,2920064000,19981015
광주광역시,광산구,임곡동,24050518,2920065000,19981015
광주광역시,광산구,동곡동,24050650,2920066000,19981015
광주광역시,광산구,평동,24050660,2920067000,19981015
광주광역시,광산구,삼도동,24050670,2920068000,19981015
광주광역시,광산구,본량동,24050519,2920069000,19981015
광주광역시,광산구,신창동,24050521,2920070000,20090901
대전광역시,대전광역시,대전광역시,25,3000000000,19950101
대전광역시,동구,동구,25010,3011000000,19950101
대전광역시,동구,중앙동,25010760,3011051500,19981214
대전광역시,동구,효동,25010530,3011053000,19950101
대전광역시,동구,신인동,25010770,3011054500,20080901
대전광역시,동구,판암1동,25010550,3011055100,19950101
대전광역시,동구,판암2동,25010560,3011055200,19950101
대전광역시,동구,용운동,25010570,3011056000,19950101
대전광역시,동구,대동,25010780,3011058500,19981214
대전광역시,동구,자양동,25010600,3011059000,19950101
대전광역시,동구,가양1동,25010630,3011062000,19950101
대전광역시,동구,가양2동,25010640,3011063000,19950101
대전광역시,동구,용전동,25010650,3011064000,19950101
대전광역시,동구,성남동,25010790,3011066500,20080901
대전광역시,동구,홍도동,25010680,3011067000,19950101
대전광역시,동구,삼성동,25010800,3011069500,20080901
대전광역시,동구,대청동,25010730,3011072500,19981214
대전광역시,동구,산내동,25010750,3011074000,19950101
대전광역시,중구,중구,25020,3014000000,19950101
대전광역시,중구,은행선화동,25020510,3014053500,19981121
대전광역시,중구,목동,25020530,3014055000,19950101
대전광역시,중구,중촌동,25020540,3014056000,19950101
대전광역시,중구,대흥동,25020550,3014057500,19980101
대전광역시,중구,문창동,25020560,3014060500,19980101
대전광역시,중구,석교동,25020570,3014062000,19950101
대전광역시,중구,대사동,25020580,3014063000,19950101
대전광역시,중구,부사동,25020590,3014064000,19950101
대전광역시,중구,용두동,25020600,3014065500,19981121
대전광역시,중구,오류동,25020620,3014067000,19950101
대전광역시,중구,태평1동,25020630,3014068000,19950101
대전광역시,중구,태평2동,25020640,3014069000,19950101
대전광역시,중구,유천1동,25020650,3014070000,19950101
대전광역시,중구,유천2동,25020660,3014071000,19950101
대전광역시,중구,문화1동,25020670,3014072000,19950101
대전광역시,중구,문화2동,25020680,3014073000,19950101
대전광역시,중구,산성동,25020690,3014074000,19950101
대전광역시,서구,서구,25030,3017000000,19950101
대전광역시,서구,복수동,25030510,3017051000,19950101
대전광역시,서구,도마1동,25030520,3017052000,19950101
대전광역시,서구,도마2동,25030530,3017053000,19950101
대전광역시,서구,정림동,25030540,3017053500,19950101
대전광역시,서구,변동,25030550,3017054000,19950101
대전광역시,서구,용문동,25030560,3017055000,19950101
대전광역시,서구,탄방동,25030570,3017055500,19950101
대전광역시,서구,괴정동,25030610,3017056000,19950101
대전광역시,서구,가장동,25030620,3017057000,19950101
대전광역시,서구,내동,25030630,3017057500,19960826
대전광역시,서구,갈마1동,25030640,3017058100,19980101
대전광역시,서구,갈마2동,25030650,3017058200,19980101
대전광역시,서구,월평1동,25030660,3017058600,19950101
대전광역시,서구,월평2동,25030670,3017058700,19950101
대전광역시,서구,월평3동,25030680,3017058800,19980101
대전광역시,서구,가수원동,25030511,3017059000,19950101
대전광역시,서구,도안동,25030512,3017059300,20220620
대전광역시,서구,관저1동,25030720,3017059600,20050204
대전광역시,서구,관저2동,25030730,3017059700,20050204
대전광역시,서구,기성동,25030710,3017060000,19950101
대전광역시,서구,둔산1동,25030590,3017063000,19960101
대전광역시,서구,둔산2동,25030600,3017064000,19960101
대전광역시,서구,만년동,25030690,3017065000,19980101
대전광역시,서구,둔산3동,25030740,3017066000,20090501
대전광역시,유성구,유성구,25040,3020000000,19950101
대전광역시,유성구,진잠동,25040680,3020052000,19981026
대전광역시,유성구,학하동,25040690,3020052600,20211101
대전광역시,유성구,상대동,25040700,3020052700,20211101
대전광역시,유성구,온천1동,25040640,3020053000,19950101
대전광역시,유성구,온천2동,25040540,3020054000,19950101
대전광역시,유성구,노은1동,25040590,3020054600,20070205
대전광역시,유성구,노은2동,25040660,3020054700,20070205
대전광역시,유성구,노은3동,25040670,3020054800,20150720
대전광역시,유성구,신성동,25040550,3020055000,19950101
대전광역시,유성구,전민동,25040570,3020057000,19950101
대전광역시,유성구,구즉동,25040610,3020058000,19950101
대전광역시,유성구,관평동,25040630,3020060000,20100811
대전광역시,유성구,원신흥동,25040710,3020061000,20130916
대전광역시,대덕구,대덕구,25050,3023000000,19950101
대전광역시,대덕구,오정동,25050510,3023051000,19950101
대전광역시,대덕구,대화동,25050520,3023052000,19950101
대전광역시,대덕구,회덕동,25050530,3023052500,20030201
대전광역시,대덕구,비래동,25050540,3023053300,20030201
대전광역시,대덕구,송촌동,25050620,3023054300,20030201
대전광역시,대덕구,중리동,25050550,3023054600,19950101
대전광역시,대덕구,신탄진동,25050580,3023055000,19950101
대전광역시,대덕구,석봉동,25050590,3023056000,19950101
대전광역시,대덕구,덕암동,25050600,3023057000,19950101
대전광역시,대덕구,목상동,25050610,3023058000,19950101
대전광역시,대덕구,법1동,25050560,3023060000,19960101
대전광역시,대덕구,법2동,25050570,3023061000,19960101
울산광역시,울산광역시,울산광역시,26,3100000000,19970715
울산광역시,중구,중구,26010,3111000000,19970715
울산광역시,중구,학성동,26010510,3111051000,19970715
울산광역시,중구,반구1동,26010520,3111052000,19970715
울산광역시,중구,반구2동,26010530,3111053000,19970715
울산광역시,중구,복산동,26010681,3111055500,20240101
울산광역시,중구,중앙동,26010670,3111058500,20090101
울산광역시,중구,우정동,26010590,3111059000,19970715
울산광역시,중구,태화동,26010600,3111060000,19970715
울산광역시,중구,다운동,26010610,3111061000,19970715
울산광역시,중구,병영1동,26010620,3111062000,19970715
울산광역시,중구,병영2동,26010630,3111063000,19970715
울산광역시,중구,약사동,26010640,3111064000,19970715
