기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,전체_점포_수,일반_점포_수,프랜차이즈_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수
20251,11710561,방이1동,CS200002,외국어학원,19,18,1,0,0,0,0
20251,11710561,방이1동,CS200001,일반교습학원,184,169,15,1,1,1,2
20251,11710561,방이1동,CS100010,커피-음료,67,57,10,0,0,0,0
20251,11710561,방이1동,CS100009,호프-간이주점,27,24,3,0,0,0,0
20251,11710561,방이1동,CS100008,분식전문점,18,11,7,11,2,6,1
20251,11710561,방이1동,CS100007,치킨전문점,17,12,5,29,5,0,0
20251,11710561,방이1동,CS100006,패스트푸드점,19,11,8,5,1,11,2
20251,11710561,방이1동,CS100005,제과점,16,10,6,0,0,0,0
20251,11710561,방이1동,CS100004,양식음식점,17,16,1,0,0,18,3
20251,11710561,방이1동,CS100003,일식음식점,11,8,3,0,0,18,2
20251,11710561,방이1동,CS100002,중식음식점,13,7,6,0,0,0,0
20251,11710561,방이1동,CS100001,한식음식점,117,109,8,6,7,7,8
20251,11710550,마천2동,CS300043,전자상거래업,23,23,0,0,0,13,3
20251,11710550,마천2동,CS300042,주유소,2,2,0,0,0,0,0
20251,11710550,마천2동,CS300041,예술품,2,2,0,0,0,0,0
20251,11710550,마천2동,CS300039,모터사이클및부품,2,2,0,0,0,0,0
20251,11710550,마천2동,CS300038,자동차부품,6,6,0,0,0,0,0
20251,11710550,마천2동,CS300036,조명용품,6,6,0,17,1,0,0
20251,11710550,마천2동,CS300035,인테리어,7,7,0,29,2,0,0
20251,11710550,마천2동,CS300033,철물점,8,8,0,0,0,0,0
20251,11710550,마천2동,CS300032,가전제품,8,8,0,0,0,0,0
20251,11710550,마천2동,CS300031,가구,6,6,0,0,0,0,0
20251,11710550,마천2동,CS300029,애완동물,6,6,0,0,0,17,1
20251,11710550,마천2동,CS300028,화초,6,6,0,0,0,0,0
20251,11710550,마천2동,CS300027,섬유제품,8,8,0,0,0,0,0
20251,11710550,마천2동,CS300026,완구,2,2,0,0,0,0,0
20251,11710550,마천2동,CS300025,자전거 및 기타운송장비,4,4,0,0,0,0,0
20251,11710550,마천2동,CS300024,운동/경기용품,9,9,0,0,0,0,0
20251,11710550,마천2동,CS300023,미용재료,2,2,0,0,0,0,0
20251,11710550,마천2동,CS300022,화장품,13,12,1,0,0,0,0
20251,11710550,마천2동,CS300021,문구,4,3,1,0,0,0,0
20251,11710550,마천2동,CS300020,서적,8,8,0,0,0,0,0
20251,11710550,마천2동,CS300019,의료기기,11,11,0,0,0,0,0
20251,11710550,마천2동,CS300018,의약품,20,19,1,0,0,0,0
20251,11710550,마천2동,CS300017,시계및귀금속,5,5,0,0,0,0,0
20251,11710550,마천2동,CS300016,안경,5,3,2,0,0,0,0
20251,11710550,마천2동,CS300015,가방,1,1,0,0,0,0,0
20251,11710550,마천2동,CS300014,신발,6,6,0,0,0,0,0
20251,11710550,마천2동,CS300013,유아의류,2,2,0,0,0,0,0
20251,11710550,마천2동,CS300011,일반의류,60,60,0,0,0,2,1
20251,11710550,마천2동,CS300010,반찬가게,29,29,0,0,0,0,0
20251,11710550,마천2동,CS300009,청과상,31,31,0,3,1,7,2
20251,11710550,마천2동,CS300008,수산물판매,30,30,0,3,1,0,0
20251,11710550,마천2동,CS300007,육류판매,31,27,4,0,0,0,0
20251,11710550,마천2동,CS300006,미곡판매,12,12,0,8,1,0,0
20251,11710550,마천2동,CS300005,주류도매,2,2,0,0,0,0,0
20251,11710550,마천2동,CS300004,핸드폰,18,18,0,0,0,6,1
20251,11710550,마천2동,CS300003,컴퓨터및주변장치판매,6,6,0,0,0,0,0
20251,11710550,마천2동,CS300002,편의점,16,5,11,0,0,0,0
20251,11710550,마천2동,CS300001,슈퍼마켓,21,19,2,0,0,0,0
20251,11710550,마천2동,CS200047,가정용품임대,2,2,0,0,0,0,0
20251,11710550,마천2동,CS200044,여행사,1,1,0,0,0,0,0
20251,11710550,마천2동,CS200043,건축물청소,13,13,0,0,0,0,0
20251,11710550,마천2동,CS200042,통번역서비스,2,2,0,0,0,0,0
20251,11710550,마천2동,CS200041,사진관,6,6,0,17,1,0,0
20251,11710550,마천2동,CS200040,녹음실,1,1,0,0,0,0,0
20251,11710550,마천2동,CS200038,독서실,2,2,0,0,0,50,1
20251,11710550,마천2동,CS200037,노래방,11,11,0,18,2,27,3
20251,11710550,마천2동,CS200033,부동산중개업,45,45,0,0,0,4,2
20251,11710550,마천2동,CS200032,가전제품수리,6,6,0,0,0,0,0
20251,11710550,마천2동,CS200031,세탁소,10,7,3,0,0,0,0
20251,11710550,마천2동,CS200030,피부관리실,8,8,0,0,0,0,0
20251,11710550,마천2동,CS200029,네일숍,7,7,0,0,0,0,0
20251,11710550,마천2동,CS200028,미용실,51,49,2,0,0,0,0
20251,11710550,마천2동,CS200026,자동차미용,3,3,0,0,0,0,0
20251,11710550,마천2동,CS200025,자동차수리,8,7,1,0,0,0,0
20251,11710550,마천2동,CS200024,스포츠클럽,0,0,0,0,0,0,1
20251,11710550,마천2동,CS200023,통신기기수리,1,1,0,0,0,0,0
20251,11710550,마천2동,CS200022,복권방,3,3,0,0,0,0,0
20251,11710550,마천2동,CS200019,PC방,4,4,0,0,0,0,0
20251,11710550,마천2동,CS200017,골프연습장,3,3,0,0,0,0,0
20251,11710550,마천2동,CS200016,당구장,12,12,0,8,1,8,1
20251,11710550,마천2동,CS200013,기타법무서비스,2,2,0,0,0,0,0
20251,11710550,마천2동,CS200009,동물병원,3,3,0,0,0,0,0
20251,11710550,마천2동,CS200008,한의원,12,12,0,0,0,0,0
20251,11710550,마천2동,CS200007,치과의원,10,10,0,0,0,0,0
20251,11710550,마천2동,CS200006,일반의원,16,16,0,0,0,0,0
20251,11710550,마천2동,CS200005,스포츠 강습,10,10,0,0,0,0,0
20251,11710550,마천2동,CS200003,예술학원,11,11,0,0,0,9,1
20251,11710550,마천2동,CS200002,외국어학원,3,3,0,0,0,0,0
20251,11710550,마천2동,CS200001,일반교습학원,16,13,3,0,0,6,1
20251,11710550,마천2동,CS100010,커피-음료,25,20,5,4,1,16,4
20251,11710550,마천2동,CS100009,호프-간이주점,27,24,3,4,1,0,0
20251,11710550,마천2동,CS100008,분식전문점,28,19,9,7,2,11,3
20251,11710550,마천2동,CS100007,치킨전문점,15,9,6,0,0,7,1
20251,11710550,마천2동,CS100006,패스트푸드점,5,1,4,0,0,0,0
20251,11710550,마천2동,CS100005,제과점,8,5,3,13,1,0,0
20251,11710550,마천2동,CS100004,양식음식점,3,3,0,0,0,0,0
20251,11710550,마천2동,CS100003,일식음식점,5,4,1,0,0,40,2
20251,11710550,마천2동,CS100002,중식음식점,10,10,0,10,1,0,0
20251,11710550,마천2동,CS100001,한식음식점,109,96,13,3,3,2,2
20251,11710540,마천1동,CS300043,전자상거래업,27,27,0,0,0,4,1
20251,11710540,마천1동,CS300040,재생용품 판매점,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300039,모터사이클및부품,2,2,0,0,0,0,0
20251,11710540,마천1동,CS300038,자동차부품,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300036,조명용품,4,4,0,0,0,25,1
20251,11710540,마천1동,CS300035,인테리어,8,8,0,0,0,25,2
20251,11710540,마천1동,CS300033,철물점,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300032,가전제품,6,6,0,0,0,0,0
20251,11710540,마천1동,CS300031,가구,4,4,0,0,0,0,0
20251,11710540,마천1동,CS300029,애완동물,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300028,화초,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300027,섬유제품,2,2,0,0,0,0,0
20251,11710540,마천1동,CS300026,완구,1,1,0,0,0,0,0
20251,11710540,마천1동,CS300024,운동/경기용품,4,4,0,25,1,0,0
20251,11710540,마천1동,CS300023,미용재료,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300022,화장품,7,7,0,0,0,0,0
20251,11710540,마천1동,CS300021,문구,6,6,0,0,0,0,0
20251,11710540,마천1동,CS300020,서적,1,1,0,0,0,0,0
20251,11710540,마천1동,CS300019,의료기기,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300018,의약품,17,15,2,0,0,6,1
20251,11710540,마천1동,CS300017,시계및귀금속,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300016,안경,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300015,가방,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300014,신발,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300012,한복점,1,1,0,0,0,0,0
20251,11710540,마천1동,CS300011,일반의류,20,20,0,0,0,10,2
20251,11710540,마천1동,CS300010,반찬가게,15,15,0,0,0,7,1
20251,11710540,마천1동,CS300009,청과상,14,14,0,0,0,0,0
20251,11710540,마천1동,CS300008,수산물판매,6,6,0,0,0,33,2
20251,11710540,마천1동,CS300007,육류판매,11,11,0,0,0,0,0
20251,11710540,마천1동,CS300006,미곡판매,3,3,0,0,0,0,0
20251,11710540,마천1동,CS300005,주류도매,1,1,0,0,0,0,0
20251,11710540,마천1동,CS300004,핸드폰,9,9,0,0,0,0,0
20251,11710540,마천1동,CS300003,컴퓨터및주변장치판매,4,4,0,0,0,0,0
20251,11710540,마천1동,CS300002,편의점,15,7,8,0,0,7,1
20251,11710540,마천1동,CS300001,슈퍼마켓,15,13,2,0,0,13,2
20251,11710540,마천1동,CS200047,가정용품임대,2,2,0,0,0,0,0
20251,11710540,마천1동,CS200044,여행사,0,0,0,0,0,0,1
20251,11710540,마천1동,CS200043,건축물청소,10,10,0,0,0,0,0
20251,11710540,마천1동,CS200041,사진관,3,3,0,0,0,33,1
20251,11710540,마천1동,CS200038,독서실,1,1,0,0,0,0,0
20251,11710540,마천1동,CS200037,노래방,12,12,0,0,0,8,1
20251,11710540,마천1동,CS200034,여관,3,3,0,0,0,33,1
20251,11710540,마천1동,CS200033,부동산중개업,66,66,0,0,0,3,2
20251,11710540,마천1동,CS200032,가전제품수리,13,13,0,0,0,0,0
20251,11710540,마천1동,CS200031,세탁소,5,5,0,0,0,0,0
20251,11710540,마천1동,CS200030,피부관리실,6,6,0,0,0,0,0
20251,11710540,마천1동,CS200029,네일숍,5,5,0,0,0,0,0
20251,11710540,마천1동,CS200028,미용실,36,35,1,0,0,3,1
20251,11710540,마천1동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20251,11710540,마천1동,CS200026,자동차미용,3,3,0,0,0,0,0
20251,11710540,마천1동,CS200025,자동차수리,7,7,0,0,0,0,0
20251,11710540,마천1동,CS200024,스포츠클럽,2,2,0,0,0,0,0
20251,11710540,마천1동,CS200022,복권방,1,1,0,0,0,0,0
20251,11710540,마천1동,CS200021,기타오락장,1,1,0,0,0,0,0
20251,11710540,마천1동,CS200019,PC방,3,3,0,0,0,0,0
20251,11710540,마천1동,CS200017,골프연습장,2,2,0,0,0,0,0
20251,11710540,마천1동,CS200016,당구장,4,4,0,25,1,25,1
20251,11710540,마천1동,CS200013,기타법무서비스,2,2,0,0,0,0,0
20251,11710540,마천1동,CS200008,한의원,4,4,0,0,0,0,0
20251,11710540,마천1동,CS200007,치과의원,5,5,0,0,0,0,0
20251,11710540,마천1동,CS200006,일반의원,12,12,0,0,0,0,0
20251,11710540,마천1동,CS200005,스포츠 강습,5,5,0,20,1,20,1
20251,11710540,마천1동,CS200003,예술학원,17,16,1,0,0,0,0
20251,11710540,마천1동,CS200002,외국어학원,1,1,0,0,0,0,0
20251,11710540,마천1동,CS200001,일반교습학원,19,17,2,0,0,0,0
20251,11710540,마천1동,CS100010,커피-음료,10,7,3,0,0,20,2
20251,11710540,마천1동,CS100009,호프-간이주점,25,23,2,0,0,4,1
20251,11710540,마천1동,CS100008,분식전문점,17,15,2,0,0,0,0
20251,11710540,마천1동,CS100007,치킨전문점,5,1,4,0,0,20,1
20251,11710540,마천1동,CS100006,패스트푸드점,5,0,5,0,0,0,0
20251,11710540,마천1동,CS100005,제과점,5,5,0,0,0,0,0
20251,11710540,마천1동,CS100004,양식음식점,4,4,0,0,0,0,0
20251,11710540,마천1동,CS100003,일식음식점,3,1,2,0,0,0,0
20251,11710540,마천1동,CS100002,중식음식점,3,1,2,0,0,0,0
20251,11710540,마천1동,CS100001,한식음식점,66,64,2,3,2,14,9
20251,11710532,거여2동,CS300043,전자상거래업,26,26,0,0,0,8,2
20251,11710532,거여2동,CS300038,자동차부품,3,3,0,0,0,0,0
20251,11710532,거여2동,CS300036,조명용품,4,4,0,0,0,0,0
20251,11710532,거여2동,CS300035,인테리어,3,3,0,0,0,0,0
20251,11710532,거여2동,CS300034,악기,1,1,0,0,0,0,0
20251,11710532,거여2동,CS300033,철물점,2,2,0,0,0,0,0
20251,11710532,거여2동,CS300032,가전제품,4,4,0,0,0,0,0
20251,11710532,거여2동,CS300031,가구,5,5,0,0,0,0,0
20251,11710532,거여2동,CS300029,애완동물,3,3,0,0,0,0,0
20251,11710532,거여2동,CS300028,화초,4,4,0,0,0,0,0
20251,11710532,거여2동,CS300027,섬유제품,3,3,0,0,0,0,0
20251,11710532,거여2동,CS300024,운동/경기용품,5,5,0,20,1,0,0
20251,11710532,거여2동,CS300023,미용재료,1,1,0,0,0,0,0
20251,11710532,거여2동,CS300022,화장품,11,10,1,9,1,0,0
20251,11710532,거여2동,CS300021,문구,6,5,1,0,0,0,0
20251,11710532,거여2동,CS300020,서적,3,3,0,0,0,0,0
20251,11710532,거여2동,CS300019,의료기기,8,8,0,0,0,0,0
20251,11710532,거여2동,CS300018,의약품,20,17,3,5,1,15,3
20251,11710532,거여2동,CS300017,시계및귀금속,2,2,0,0,0,0,0
20251,11710532,거여2동,CS300016,안경,4,3,1,0,0,0,0
20251,11710532,거여2동,CS300015,가방,2,2,0,0,0,0,0
20251,11710532,거여2동,CS300014,신발,1,1,0,0,0,0,0
20251,11710532,거여2동,CS300011,일반의류,20,20,0,0,0,0,0
20251,11710532,거여2동,CS300010,반찬가게,13,12,1,0,0,0,0
20251,11710532,거여2동,CS300009,청과상,8,7,1,0,0,0,0
20251,11710532,거여2동,CS300008,수산물판매,5,5,0,0,0,0,0
20251,11710532,거여2동,CS300007,육류판매,8,8,0,0,0,0,0
20251,11710532,거여2동,CS300006,미곡판매,4,4,0,0,0,0,0
20251,11710532,거여2동,CS300005,주류도매,1,1,0,0,0,0,0
20251,11710532,거여2동,CS300004,핸드폰,8,8,0,0,0,0,0
20251,11710532,거여2동,CS300003,컴퓨터및주변장치판매,5,5,0,0,0,0,0
20251,11710532,거여2동,CS300002,편의점,13,2,11,0,0,0,0
20251,11710532,거여2동,CS300001,슈퍼마켓,17,12,5,12,2,0,0
20251,11710532,거여2동,CS200047,가정용품임대,1,1,0,0,0,0,0
20251,11710532,거여2동,CS200045,비디오/서적임대,0,0,0,0,0,0,1
20251,11710532,거여2동,CS200044,여행사,2,2,0,0,0,0,0
20251,11710532,거여2동,CS200043,건축물청소,13,13,0,0,0,0,0
20251,11710532,거여2동,CS200042,통번역서비스,8,8,0,0,0,0,0
20251,11710532,거여2동,CS200041,사진관,6,6,0,0,0,17,1
20251,11710532,거여2동,CS200038,독서실,11,9,2,0,0,0,0
20251,11710532,거여2동,CS200037,노래방,8,6,2,0,0,0,0
20251,11710532,거여2동,CS200034,여관,1,1,0,0,0,0,0
20251,11710532,거여2동,CS200033,부동산중개업,45,45,0,0,0,7,3
20251,11710532,거여2동,CS200032,가전제품수리,6,6,0,0,0,0,0
20251,11710532,거여2동,CS200031,세탁소,14,12,2,7,1,0,0
20251,11710532,거여2동,CS200030,피부관리실,14,14,0,0,0,0,0
20251,11710532,거여2동,CS200029,네일숍,3,3,0,0,0,0,0
20251,11710532,거여2동,CS200028,미용실,39,37,2,3,1,3,1
20251,11710532,거여2동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20251,11710532,거여2동,CS200026,자동차미용,6,6,0,0,0,0,0
20251,11710532,거여2동,CS200025,자동차수리,5,5,0,0,0,0,0
20251,11710532,거여2동,CS200024,스포츠클럽,11,10,1,0,0,0,0
20251,11710532,거여2동,CS200023,통신기기수리,1,1,0,0,0,0,0
20251,11710532,거여2동,CS200022,복권방,3,3,0,0,0,0,0
20251,11710532,거여2동,CS200019,PC방,2,2,0,0,0,0,0
20251,11710532,거여2동,CS200018,볼링장,1,1,0,0,0,0,0
20251,11710532,거여2동,CS200017,골프연습장,3,3,0,0,0,0,0
20251,11710532,거여2동,CS200016,당구장,8,8,0,0,0,0,0
20251,11710532,거여2동,CS200015,세무사사무소,2,2,0,0,0,0,0
20251,11710532,거여2동,CS200013,기타법무서비스,1,1,0,0,0,0,0
20251,11710532,거여2동,CS200009,동물병원,2,2,0,0,0,0,0
20251,11710532,거여2동,CS200008,한의원,7,7,0,0,0,0,0
20251,11710532,거여2동,CS200007,치과의원,14,14,0,0,0,0,0
20251,11710532,거여2동,CS200006,일반의원,36,36,0,0,0,0,0
20251,11710532,거여2동,CS200005,스포츠 강습,23,23,0,9,2,0,0
20251,11710532,거여2동,CS200003,예술학원,31,26,5,0,0,7,2
20251,11710532,거여2동,CS200002,외국어학원,4,4,0,0,0,0,0
20251,11710532,거여2동,CS200001,일반교습학원,64,56,8,2,1,0,0
20251,11710532,거여2동,CS100010,커피-음료,21,9,12,0,0,0,0
20251,11710532,거여2동,CS100009,호프-간이주점,20,16,4,0,0,0,0
20251,11710532,거여2동,CS100008,분식전문점,14,8,6,7,1,7,1
20251,11710532,거여2동,CS100007,치킨전문점,9,2,7,11,1,0,0
20251,11710532,거여2동,CS100006,패스트푸드점,10,3,7,0,0,0,0
20251,11710532,거여2동,CS100005,제과점,10,5,5,0,0,0,0
20251,11710532,거여2동,CS100004,양식음식점,3,3,0,0,0,0,0
20251,11710532,거여2동,CS100003,일식음식점,8,7,1,0,0,13,1
20251,11710532,거여2동,CS100002,중식음식점,1,1,0,0,0,0,0
20251,11710532,거여2동,CS100001,한식음식점,62,56,6,0,0,2,1
20251,11710531,거여1동,CS300043,전자상거래업,20,20,0,0,0,0,0
20251,11710531,거여1동,CS300042,주유소,2,2,0,0,0,0,0
20251,11710531,거여1동,CS300041,예술품,1,1,0,0,0,0,0
20251,11710531,거여1동,CS300040,재생용품 판매점,2,2,0,0,0,0,0
20251,11710531,거여1동,CS300039,모터사이클및부품,3,3,0,0,0,0,0
20251,11710531,거여1동,CS300038,자동차부품,2,2,0,0,0,0,0
20251,11710531,거여1동,CS300036,조명용품,4,4,0,0,0,0,0
20251,11710531,거여1동,CS300035,인테리어,5,5,0,0,0,0,0
20251,11710531,거여1동,CS300033,철물점,8,8,0,0,0,0,0
20251,11710531,거여1동,CS300032,가전제품,3,3,0,0,0,0,0
20251,11710531,거여1동,CS300031,가구,5,5,0,0,0,0,0
20251,11710531,거여1동,CS300029,애완동물,1,0,1,0,0,0,0
20251,11710531,거여1동,CS300028,화초,5,5,0,0,0,0,0
20251,11710531,거여1동,CS300027,섬유제품,2,2,0,0,0,0,0
20251,11710531,거여1동,CS300025,자전거 및 기타운송장비,1,1,0,0,0,0,0
20251,11710531,거여1동,CS300024,운동/경기용품,4,4,0,0,0,0,0
20251,11710531,거여1동,CS300023,미용재료,1,1,0,0,0,0,0
20251,11710531,거여1동,CS300022,화장품,12,11,1,8,1,8,1
20251,11710531,거여1동,CS300021,문구,3,3,0,0,0,0,0
20251,11710531,거여1동,CS300020,서적,2,2,0,0,0,0,0
20251,11710531,거여1동,CS300019,의료기기,5,5,0,0,0,0,0
20251,11710531,거여1동,CS300018,의약품,7,7,0,0,0,0,0
20251,11710531,거여1동,CS300017,시계및귀금속,2,2,0,0,0,0,0
20251,11710531,거여1동,CS300016,안경,2,2,0,0,0,0,0
20251,11710531,거여1동,CS300015,가방,1,1,0,0,0,0,0
20251,11710531,거여1동,CS300014,신발,2,2,0,0,0,0,0
20251,11710531,거여1동,CS300013,유아의류,2,2,0,0,0,0,0
20251,11710531,거여1동,CS300011,일반의류,15,15,0,0,0,0,0
20251,11710531,거여1동,CS300010,반찬가게,19,18,1,5,1,0,0
20251,11710531,거여1동,CS300009,청과상,14,14,0,0,0,7,1
20251,11710531,거여1동,CS300008,수산물판매,5,5,0,0,0,0,0
20251,11710531,거여1동,CS300007,육류판매,14,14,0,7,1,7,1
20251,11710531,거여1동,CS300006,미곡판매,4,4,0,0,0,0,0
20251,11710531,거여1동,CS300005,주류도매,1,1,0,0,0,0,0
20251,11710531,거여1동,CS300004,핸드폰,11,11,0,0,0,0,0
20251,11710531,거여1동,CS300003,컴퓨터및주변장치판매,6,6,0,0,0,0,0
20251,11710531,거여1동,CS300002,편의점,10,2,8,0,0,0,0
20251,11710531,거여1동,CS300001,슈퍼마켓,19,16,3,0,0,0,0
20251,11710531,거여1동,CS200047,가정용품임대,2,2,0,0,0,0,0
20251,11710531,거여1동,CS200044,여행사,2,2,0,0,0,0,0
20251,11710531,거여1동,CS200043,건축물청소,10,10,0,0,0,0,0
20251,11710531,거여1동,CS200042,통번역서비스,3,3,0,0,0,0,0
20251,11710531,거여1동,CS200041,사진관,2,2,0,0,0,0,0
20251,11710531,거여1동,CS200038,독서실,2,2,0,0,0,0,0
20251,11710531,거여1동,CS200037,노래방,14,13,1,0,0,0,0
20251,11710531,거여1동,CS200034,여관,5,5,0,0,0,0,0
20251,11710531,거여1동,CS200033,부동산중개업,32,32,0,0,0,0,0
20251,11710531,거여1동,CS200032,가전제품수리,6,6,0,17,1,0,0
20251,11710531,거여1동,CS200031,세탁소,13,12,1,0,0,0,0
20251,11710531,거여1동,CS200030,피부관리실,6,6,0,0,0,0,0
20251,11710531,거여1동,CS200029,네일숍,4,4,0,0,0,0,0
20251,11710531,거여1동,CS200028,미용실,37,36,1,0,0,3,1
20251,11710531,거여1동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20251,11710531,거여1동,CS200026,자동차미용,3,3,0,0,0,0,0
20251,11710531,거여1동,CS200025,자동차수리,6,6,0,0,0,0,0
20251,11710531,거여1동,CS200024,스포츠클럽,4,4,0,0,0,0,0
20251,11710531,거여1동,CS200022,복권방,1,1,0,0,0,0,0
20251,11710531,거여1동,CS200019,PC방,3,3,0,0,0,0,0
20251,11710531,거여1동,CS200017,골프연습장,1,1,0,0,0,0,0
20251,11710531,거여1동,CS200016,당구장,7,7,0,0,0,14,1
20251,11710531,거여1동,CS200015,세무사사무소,3,3,0,0,0,0,0
20251,11710531,거여1동,CS200012,법무사사무소,2,2,0,0,0,0,0
20251,11710531,거여1동,CS200009,동물병원,3,3,0,0,0,0,0
20251,11710531,거여1동,CS200008,한의원,3,3,0,0,0,0,0
20251,11710531,거여1동,CS200007,치과의원,6,6,0,0,0,0,0
20251,11710531,거여1동,CS200006,일반의원,7,7,0,0,0,0,0
20251,11710531,거여1동,CS200005,스포츠 강습,11,11,0,9,1,9,1
20251,11710531,거여1동,CS200004,컴퓨터학원,1,1,0,0,0,0,0
20251,11710531,거여1동,CS200003,예술학원,12,12,0,0,0,8,1
20251,11710531,거여1동,CS200002,외국어학원,2,2,0,0,0,0,0
20251,11710531,거여1동,CS200001,일반교습학원,26,21,5,4,1,0,0
20251,11710531,거여1동,CS100010,커피-음료,16,14,2,0,0,6,1
20251,11710531,거여1동,CS100009,호프-간이주점,24,20,4,0,0,4,1
20251,11710531,거여1동,CS100008,분식전문점,10,7,3,0,0,0,0
20251,11710531,거여1동,CS100007,치킨전문점,7,2,5,0,0,14,1
20251,11710531,거여1동,CS100006,패스트푸드점,8,2,6,0,0,13,1
20251,11710531,거여1동,CS100005,제과점,3,3,0,0,0,0,0
20251,11710531,거여1동,CS100004,양식음식점,4,4,0,0,0,25,1
20251,11710531,거여1동,CS100003,일식음식점,3,3,0,0,0,0,0
20251,11710531,거여1동,CS100002,중식음식점,6,3,3,17,1,0,0
20251,11710531,거여1동,CS100001,한식음식점,63,59,4,2,1,2,1
20251,11710520,풍납2동,CS300043,전자상거래업,38,38,0,0,0,18,7
20251,11710520,풍납2동,CS300042,주유소,3,3,0,0,0,0,0
20251,11710520,풍납2동,CS300041,예술품,1,1,0,0,0,0,0
20251,11710520,풍납2동,CS300038,자동차부품,6,6,0,0,0,0,0
20251,11710520,풍납2동,CS300036,조명용품,13,13,0,0,0,0,0
20251,11710520,풍납2동,CS300035,인테리어,6,6,0,0,0,0,0
20251,11710520,풍납2동,CS300034,악기,1,1,0,0,0,0,0
20251,11710520,풍납2동,CS300033,철물점,5,5,0,20,1,0,0
20251,11710520,풍납2동,CS300031,가구,2,2,0,0,0,0,0
20251,11710520,풍납2동,CS300029,애완동물,1,1,0,0,0,0,0
20251,11710520,풍납2동,CS300028,화초,6,6,0,0,0,17,1
20251,11710520,풍납2동,CS300027,섬유제품,2,2,0,50,1,0,0
20251,11710520,풍납2동,CS300026,완구,1,1,0,0,0,100,1
20251,11710520,풍납2동,CS300025,자전거 및 기타운송장비,6,6,0,0,0,0,0
20251,11710520,풍납2동,CS300024,운동/경기용품,5,5,0,0,0,0,0
20251,11710520,풍납2동,CS300023,미용재료,3,3,0,0,0,0,0
20251,11710520,풍납2동,CS300022,화장품,9,8,1,0,0,11,1
20251,11710520,풍납2동,CS300021,문구,8,6,2,0,0,0,0
20251,11710520,풍납2동,CS300020,서적,7,7,0,0,0,0,0
20251,11710520,풍납2동,CS300019,의료기기,7,7,0,0,0,0,0
20251,11710520,풍납2동,CS300018,의약품,47,47,0,2,1,2,1
20251,11710520,풍납2동,CS300017,시계및귀금속,2,2,0,0,0,0,0
20251,11710520,풍납2동,CS300016,안경,4,3,1,0,0,0,0
20251,11710520,풍납2동,CS300015,가방,3,3,0,0,0,0,0
20251,11710520,풍납2동,CS300014,신발,2,2,0,0,0,0,0
20251,11710520,풍납2동,CS300013,유아의류,2,2,0,0,0,0,0
20251,11710520,풍납2동,CS300011,일반의류,25,25,0,0,0,8,2
20251,11710520,풍납2동,CS300010,반찬가게,10,10,0,0,0,10,1
20251,11710520,풍납2동,CS300009,청과상,7,7,0,0,0,14,1
20251,11710520,풍납2동,CS300008,수산물판매,8,8,0,0,0,0,0
20251,11710520,풍납2동,CS300007,육류판매,10,10,0,0,0,0,0
20251,11710520,풍납2동,CS300006,미곡판매,4,4,0,0,0,25,1
20251,11710520,풍납2동,CS300004,핸드폰,6,5,1,0,0,0,0
20251,11710520,풍납2동,CS300003,컴퓨터및주변장치판매,7,7,0,14,1,0,0
20251,11710520,풍납2동,CS300002,편의점,15,7,8,0,0,7,1
20251,11710520,풍납2동,CS300001,슈퍼마켓,23,17,6,4,1,17,4
20251,11710520,풍납2동,CS200047,가정용품임대,1,1,0,0,0,0,0
20251,11710520,풍납2동,CS200044,여행사,1,1,0,0,0,0,0
20251,11710520,풍납2동,CS200043,건축물청소,13,13,0,0,0,0,0
20251,11710520,풍납2동,CS200042,통번역서비스,5,5,0,0,0,0,0
20251,11710520,풍납2동,CS200041,사진관,5,5,0,0,0,40,2
20251,11710520,풍납2동,CS200040,녹음실,1,1,0,0,0,0,0
20251,11710520,풍납2동,CS200039,DVD방,1,1,0,100,1,0,0
20251,11710520,풍납2동,CS200038,독서실,14,11,3,0,0,0,0
20251,11710520,풍납2동,CS200037,노래방,7,7,0,0,0,0,0
20251,11710520,풍납2동,CS200035,게스트하우스,1,1,0,0,0,0,0
20251,11710520,풍납2동,CS200034,여관,3,3,0,67,2,33,1
20251,11710520,풍납2동,CS200033,부동산중개업,57,57,0,2,1,2,1
20251,11710520,풍납2동,CS200032,가전제품수리,6,6,0,0,0,0,0
20251,11710520,풍납2동,CS200031,세탁소,18,14,4,0,0,0,0
20251,11710520,풍납2동,CS200030,피부관리실,11,10,1,0,0,0,0
20251,11710520,풍납2동,CS200029,네일숍,6,6,0,0,0,0,0
