시도,시군구,행정구역명,"행정동(행정기관명)",법정동,행정구역분류,행정기관코드,행정기관 생성일,법정동코드,행정동 영문명칭
경기도,안성시,원곡면,원곡면,산하리,31220380,4155038000,19980401,4155038024,Wongok-myeon
경기도,안성시,원곡면,원곡면,내가천리,31220380,4155038000,19980401,4155038025,Wongok-myeon
경기도,안성시,원곡면,원곡면,외가천리,31220380,4155038000,19980401,4155038026,Wongok-myeon
경기도,안성시,원곡면,원곡면,반제리,31220380,4155038000,19980401,4155038027,Wongok-myeon
경기도,안성시,원곡면,원곡면,성주리,31220380,4155038000,19980401,4155038028,Wongok-myeon
경기도,안성시,일죽면,일죽면,일죽면,31220390,4155039000,19980401,4155039000,Iljuk-myeon
경기도,안성시,일죽면,일죽면,월정리,31220390,4155039000,19980401,4155039021,Iljuk-myeon
경기도,안성시,일죽면,일죽면,주천리,31220390,4155039000,19980401,4155039022,Iljuk-myeon
경기도,안성시,일죽면,일죽면,죽림리,31220390,4155039000,19980401,4155039023,Iljuk-myeon
경기도,안성시,일죽면,일죽면,가리,31220390,4155039000,19980401,4155039024,Iljuk-myeon
경기도,안성시,일죽면,일죽면,산북리,31220390,4155039000,19980401,4155039025,Iljuk-myeon
경기도,안성시,일죽면,일죽면,당촌리,31220390,4155039000,19980401,4155039026,Iljuk-myeon
경기도,안성시,일죽면,일죽면,방초리,31220390,4155039000,19980401,4155039027,Iljuk-myeon
경기도,안성시,일죽면,일죽면,송천리,31220390,4155039000,19980401,4155039028,Iljuk-myeon
경기도,안성시,일죽면,일죽면,고은리,31220390,4155039000,19980401,4155039029,Iljuk-myeon
경기도,안성시,일죽면,일죽면,화곡리,31220390,4155039000,19980401,4155039030,Iljuk-myeon
경기도,안성시,일죽면,일죽면,능국리,31220390,4155039000,19980401,4155039031,Iljuk-myeon
경기도,안성시,일죽면,일죽면,신흥리,31220390,4155039000,19980401,4155039032,Iljuk-myeon
경기도,안성시,일죽면,일죽면,금산리,31220390,4155039000,19980401,4155039033,Iljuk-myeon
경기도,안성시,일죽면,일죽면,장암리,31220390,4155039000,19980401,4155039034,Iljuk-myeon
경기도,안성시,일죽면,일죽면,화봉리,31220390,4155039000,19980401,4155039035,Iljuk-myeon
경기도,안성시,죽산면,죽산면,죽산면,31220400,4155040000,19980401,4155040000,Juksan-myeon
경기도,안성시,죽산면,죽산면,죽산리,31220400,4155040000,19980401,4155040021,Juksan-myeon
경기도,안성시,죽산면,죽산면,매산리,31220400,4155040000,19980401,4155040022,Juksan-myeon
경기도,안성시,죽산면,죽산면,장원리,31220400,4155040000,19980401,4155040023,Juksan-myeon
경기도,안성시,죽산면,죽산면,두현리,31220400,4155040000,19980401,4155040024,Juksan-myeon
경기도,안성시,죽산면,죽산면,장능리,31220400,4155040000,19980401,4155040025,Juksan-myeon
경기도,안성시,죽산면,죽산면,장계리,31220400,4155040000,19980401,4155040026,Juksan-myeon
경기도,안성시,죽산면,죽산면,용설리,31220400,4155040000,19980401,4155040027,Juksan-myeon
경기도,안성시,죽산면,죽산면,칠장리,31220400,4155040000,19980401,4155040028,Juksan-myeon
경기도,안성시,죽산면,죽산면,당목리,31220400,4155040000,19980401,4155040029,Juksan-myeon
경기도,안성시,죽산면,죽산면,두교리,31220400,4155040000,19980401,4155040030,Juksan-myeon
경기도,안성시,삼죽면,삼죽면,삼죽면,31220410,4155041000,19980401,4155041000,Samjuk-myeon
경기도,안성시,삼죽면,삼죽면,내장리,31220410,4155041000,19980401,4155041021,Samjuk-myeon
경기도,안성시,삼죽면,삼죽면,율곡리,31220410,4155041000,19980401,4155041022,Samjuk-myeon
경기도,안성시,삼죽면,삼죽면,용월리,31220410,4155041000,19980401,4155041023,Samjuk-myeon
경기도,안성시,삼죽면,삼죽면,덕산리,31220410,4155041000,19980401,4155041024,Samjuk-myeon
경기도,안성시,삼죽면,삼죽면,배태리,31220410,4155041000,19980401,4155041025,Samjuk-myeon
경기도,안성시,삼죽면,삼죽면,내강리,31220410,4155041000,19980401,4155041026,Samjuk-myeon
경기도,안성시,삼죽면,삼죽면,진촌리,31220410,4155041000,19980401,4155041027,Samjuk-myeon
경기도,안성시,삼죽면,삼죽면,미장리,31220410,4155041000,19980401,4155041028,Samjuk-myeon
경기도,안성시,삼죽면,삼죽면,마전리,31220410,4155041000,19980401,4155041029,Samjuk-myeon
경기도,안성시,삼죽면,삼죽면,기솔리,31220410,4155041000,19980401,4155041030,Samjuk-myeon
경기도,안성시,고삼면,고삼면,고삼면,31220420,4155042000,19980401,4155042000,Gosam-myeon
경기도,안성시,고삼면,고삼면,쌍지리,31220420,4155042000,19980401,4155042021,Gosam-myeon
경기도,안성시,고삼면,고삼면,신창리,31220420,4155042000,19980401,4155042022,Gosam-myeon
경기도,안성시,고삼면,고삼면,대갈리,31220420,4155042000,19980401,4155042023,Gosam-myeon
경기도,안성시,고삼면,고삼면,가유리,31220420,4155042000,19980401,4155042024,Gosam-myeon
경기도,안성시,고삼면,고삼면,삼은리,31220420,4155042000,19980401,4155042025,Gosam-myeon
경기도,안성시,고삼면,고삼면,봉산리,31220420,4155042000,19980401,4155042026,Gosam-myeon
경기도,안성시,고삼면,고삼면,월향리,31220420,4155042000,19980401,4155042027,Gosam-myeon
경기도,안성시,안성1동,안성1동,봉산동,31220510,4155051000,19980401,4155010100,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,숭인동,31220510,4155051000,19980401,4155010200,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,영동,31220510,4155051000,19980401,4155010300,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,봉남동,31220510,4155051000,19980401,4155010400,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,구포동,31220510,4155051000,19980401,4155010500,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,동본동,31220510,4155051000,19980401,4155010600,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,명륜동,31220510,4155051000,19980401,4155010700,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,옥천동,31220510,4155051000,19980401,4155010800,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,낙원동,31220510,4155051000,19980401,4155010900,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,창전동,31220510,4155051000,19980401,4155011000,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,성남동,31220510,4155051000,19980401,4155011100,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,가사동,31220510,4155051000,19980401,4155012600,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,가현동,31220510,4155051000,19980401,4155012700,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,현수동,31220510,4155051000,19980401,4155013100,Anseong 1(il)-dong
경기도,안성시,안성1동,안성1동,발화동,31220510,4155051000,19980401,4155013200,Anseong 1(il)-dong
경기도,안성시,안성2동,안성2동,신흥동,31220520,4155052000,19980401,4155011200,Anseong 2(i)-dong
경기도,안성시,안성2동,안성2동,인지동,31220520,4155052000,19980401,4155011300,Anseong 2(i)-dong
경기도,안성시,안성2동,안성2동,서인동,31220520,4155052000,19980401,4155011700,Anseong 2(i)-dong
경기도,안성시,안성2동,안성2동,석정동,31220520,4155052000,19980401,4155011800,Anseong 2(i)-dong
경기도,안성시,안성2동,안성2동,아양동,31220520,4155052000,19980401,4155011900,Anseong 2(i)-dong
경기도,안성시,안성2동,안성2동,계동,31220520,4155052000,19980401,4155012100,Anseong 2(i)-dong
경기도,안성시,안성2동,안성2동,옥산동,31220520,4155052000,19980401,4155012200,Anseong 2(i)-dong
경기도,안성시,안성2동,안성2동,도기동,31220520,4155052000,19980401,4155012400,Anseong 2(i)-dong
경기도,안성시,안성2동,안성2동,중리동,31220520,4155052000,19980401,4155013300,Anseong 2(i)-dong
경기도,안성시,안성3동,안성3동,금산동,31220530,4155053000,19980401,4155011400,Anseong 3(sam)-dong
경기도,안성시,안성3동,안성3동,연지동,31220530,4155053000,19980401,4155011500,Anseong 3(sam)-dong
경기도,안성시,안성3동,안성3동,대천동,31220530,4155053000,19980401,4155011600,Anseong 3(sam)-dong
경기도,안성시,안성3동,안성3동,금석동,31220530,4155053000,19980401,4155012000,Anseong 3(sam)-dong
경기도,안성시,안성3동,안성3동,사곡동,31220530,4155053000,19980401,4155012300,Anseong 3(sam)-dong
경기도,안성시,안성3동,안성3동,당왕동,31220530,4155053000,19980401,4155012500,Anseong 3(sam)-dong
경기도,안성시,안성3동,안성3동,신건지동,31220530,4155053000,19980401,4155012800,Anseong 3(sam)-dong
경기도,안성시,안성3동,안성3동,신소현동,31220530,4155053000,19980401,4155012900,Anseong 3(sam)-dong
경기도,안성시,안성3동,안성3동,신모산동,31220530,4155053000,19980401,4155013000,Anseong 3(sam)-dong
경기도,김포시,김포시,김포시,김포시,31230,4157000000,19980401,4157000000,Gimpo-si
경기도,김포시,통진읍,통진읍,통진읍,31230110,4157025000,20040101,4157025000,Tongjin-eup
경기도,김포시,통진읍,통진읍,도사리,31230110,4157025000,20040101,4157025021,Tongjin-eup
경기도,김포시,통진읍,통진읍,마송리,31230110,4157025000,20040101,4157025022,Tongjin-eup
경기도,김포시,통진읍,통진읍,서암리,31230110,4157025000,20040101,4157025023,Tongjin-eup
경기도,김포시,통진읍,통진읍,수참리,31230110,4157025000,20040101,4157025024,Tongjin-eup
경기도,김포시,통진읍,통진읍,가현리,31230110,4157025000,20040101,4157025025,Tongjin-eup
경기도,김포시,통진읍,통진읍,동을산리,31230110,4157025000,20040101,4157025026,Tongjin-eup
경기도,김포시,통진읍,통진읍,귀전리,31230110,4157025000,20040101,4157025027,Tongjin-eup
경기도,김포시,통진읍,통진읍,고정리,31230110,4157025000,20040101,4157025028,Tongjin-eup
경기도,김포시,통진읍,통진읍,옹정리,31230110,4157025000,20040101,4157025029,Tongjin-eup
경기도,김포시,고촌읍,고촌읍,고촌읍,31230120,4157025300,20090901,4157025300,Gochon-eup
경기도,김포시,고촌읍,고촌읍,향산리,31230120,4157025300,20090901,4157025321,Gochon-eup
경기도,김포시,고촌읍,고촌읍,풍곡리,31230120,4157025300,20090901,4157025322,Gochon-eup
경기도,김포시,고촌읍,고촌읍,태리,31230120,4157025300,20090901,4157025323,Gochon-eup
경기도,김포시,고촌읍,고촌읍,신곡리,31230120,4157025300,20090901,4157025324,Gochon-eup
경기도,김포시,고촌읍,고촌읍,전호리,31230120,4157025300,20090901,4157025325,Gochon-eup
경기도,김포시,양촌읍,양촌읍,양촌읍,31230130,4157025600,20111114,4157025600,Yangchon-eup
경기도,김포시,양촌읍,양촌읍,양곡리,31230130,4157025600,20111114,4157025621,Yangchon-eup
경기도,김포시,양촌읍,양촌읍,누산리,31230130,4157025600,20111114,4157025622,Yangchon-eup
경기도,김포시,양촌읍,양촌읍,석모리,31230130,4157025600,20111114,4157025623,Yangchon-eup
경기도,김포시,양촌읍,양촌읍,구래리,31230130,4157025600,20111114,4157025624,Yangchon-eup
경기도,김포시,양촌읍,양촌읍,대포리,31230130,4157025600,20111114,4157025625,Yangchon-eup
경기도,김포시,양촌읍,양촌읍,학운리,31230130,4157025600,20111114,4157025626,Yangchon-eup
경기도,김포시,양촌읍,양촌읍,유현리,31230130,4157025600,20111114,4157025627,Yangchon-eup
경기도,김포시,양촌읍,양촌읍,흥신리,31230130,4157025600,20111114,4157025628,Yangchon-eup
경기도,김포시,대곶면,대곶면,대곶면,31230340,4157034000,19980401,4157034000,Daegot-myeon
경기도,김포시,대곶면,대곶면,대능리,31230340,4157034000,19980401,4157034021,Daegot-myeon
경기도,김포시,대곶면,대곶면,대벽리,31230340,4157034000,19980401,4157034022,Daegot-myeon
경기도,김포시,대곶면,대곶면,약암리,31230340,4157034000,19980401,4157034023,Daegot-myeon
경기도,김포시,대곶면,대곶면,상마리,31230340,4157034000,19980401,4157034024,Daegot-myeon
경기도,김포시,대곶면,대곶면,율생리,31230340,4157034000,19980401,4157034025,Daegot-myeon
경기도,김포시,대곶면,대곶면,초원지리,31230340,4157034000,19980401,4157034026,Daegot-myeon
경기도,김포시,대곶면,대곶면,거물대리,31230340,4157034000,19980401,4157034027,Daegot-myeon
경기도,김포시,대곶면,대곶면,오니산리,31230340,4157034000,19980401,4157034028,Daegot-myeon
경기도,김포시,대곶면,대곶면,송마리,31230340,4157034000,19980401,4157034029,Daegot-myeon
경기도,김포시,대곶면,대곶면,석정리,31230340,4157034000,19980401,4157034030,Daegot-myeon
경기도,김포시,대곶면,대곶면,쇄암리,31230340,4157034000,19980401,4157034031,Daegot-myeon
경기도,김포시,대곶면,대곶면,신안리,31230340,4157034000,19980401,4157034032,Daegot-myeon
경기도,김포시,대곶면,대곶면,대명리,31230340,4157034000,19980401,4157034033,Daegot-myeon
경기도,김포시,월곶면,월곶면,월곶면,31230350,4157035000,19980401,4157035000,Wolgot-myeon
경기도,김포시,월곶면,월곶면,군하리,31230350,4157035000,19980401,4157035021,Wolgot-myeon
경기도,김포시,월곶면,월곶면,고막리,31230350,4157035000,19980401,4157035022,Wolgot-myeon
경기도,김포시,월곶면,월곶면,갈산리,31230350,4157035000,19980401,4157035023,Wolgot-myeon
경기도,김포시,월곶면,월곶면,고양리,31230350,4157035000,19980401,4157035024,Wolgot-myeon
경기도,김포시,월곶면,월곶면,포내리,31230350,4157035000,19980401,4157035025,Wolgot-myeon
경기도,김포시,월곶면,월곶면,성동리,31230350,4157035000,19980401,4157035026,Wolgot-myeon
경기도,김포시,월곶면,월곶면,보구곶리,31230350,4157035000,19980401,4157035027,Wolgot-myeon
경기도,김포시,월곶면,월곶면,용강리,31230350,4157035000,19980401,4157035028,Wolgot-myeon
경기도,김포시,월곶면,월곶면,조강리,31230350,4157035000,19980401,4157035029,Wolgot-myeon
경기도,김포시,월곶면,월곶면,개곡리,31230350,4157035000,19980401,4157035030,Wolgot-myeon
경기도,김포시,하성면,하성면,하성면,31230360,4157036000,19980401,4157036000,Haseong-myeon
경기도,김포시,하성면,하성면,마곡리,31230360,4157036000,19980401,4157036021,Haseong-myeon
경기도,김포시,하성면,하성면,석탄리,31230360,4157036000,19980401,4157036022,Haseong-myeon
경기도,김포시,하성면,하성면,후평리,31230360,4157036000,19980401,4157036023,Haseong-myeon
경기도,김포시,하성면,하성면,시암리,31230360,4157036000,19980401,4157036024,Haseong-myeon
경기도,김포시,하성면,하성면,마조리,31230360,4157036000,19980401,4157036025,Haseong-myeon
경기도,김포시,하성면,하성면,가금리,31230360,4157036000,19980401,4157036026,Haseong-myeon
경기도,김포시,하성면,하성면,양택리,31230360,4157036000,19980401,4157036027,Haseong-myeon
경기도,김포시,하성면,하성면,원산리,31230360,4157036000,19980401,4157036028,Haseong-myeon
경기도,김포시,하성면,하성면,하사리,31230360,4157036000,19980401,4157036029,Haseong-myeon
경기도,김포시,하성면,하성면,봉성리,31230360,4157036000,19980401,4157036030,Haseong-myeon
경기도,김포시,하성면,하성면,전류리,31230360,4157036000,19980401,4157036031,Haseong-myeon
경기도,김포시,하성면,하성면,마근포리,31230360,4157036000,19980401,4157036032,Haseong-myeon
경기도,김포시,김포본동,김포본동,북변동,31230610,4157051500,20170418,4157010100,Gimpobon-dong
경기도,김포시,김포본동,김포본동,걸포동,31230610,4157051500,20170418,4157010200,Gimpobon-dong
경기도,김포시,김포본동,김포본동,감정동,31230610,4157051500,20170418,4157010500,Gimpobon-dong
경기도,김포시,장기본동,장기본동,장기동,31230620,4157052500,20170418,4157010400,Janggibon-dong
경기도,김포시,사우동,사우동,사우동,31230530,4157054000,20030901,4157010600,Sau-dong
경기도,김포시,풍무동,풍무동,풍무동,31230540,4157055000,20030901,4157010700,Pungmu-dong
경기도,김포시,장기동,장기동,장기동,31230560,4157056000,20120924,4157010400,Janggi-dong
경기도,김포시,장기동,장기동,감정동,31230560,4157056000,20120924,4157010500,Janggi-dong
경기도,김포시,구래동,구래동,구래동,31230630,4157057000,20131028,4157010900,Gurae-dong
경기도,김포시,마산동,마산동,마산동,31230640,4157057500,20190923,4157010800,Masan-dong
경기도,김포시,운양동,운양동,운양동,31230600,4157058000,20150202,4157010300,Woonyang-dong
경기도,화성시,화성시,화성시,화성시,31240,4159000000,20010321,4159000000,Hwaseong-si
경기도,화성시,봉담읍,봉담읍,봉담읍,31240120,4159025300,20010321,4159025300,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,상리,31240120,4159025300,20010321,4159025321,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,내리,31240120,4159025300,20010321,4159025322,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,수영리,31240120,4159025300,20010321,4159025323,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,동화리,31240120,4159025300,20010321,4159025324,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,와우리,31240120,4159025300,20010321,4159025325,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,수기리,31240120,4159025300,20010321,4159025326,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,분천리,31240120,4159025300,20010321,4159025327,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,왕림리,31240120,4159025300,20010321,4159025328,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,세곡리,31240120,4159025300,20010321,4159025329,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,당하리,31240120,4159025300,20010321,4159025330,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,마하리,31240120,4159025300,20010321,4159025331,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,유리,31240120,4159025300,20010321,4159025332,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,덕리,31240120,4159025300,20010321,4159025333,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,덕우리,31240120,4159025300,20010321,4159025334,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,하가등리,31240120,4159025300,20010321,4159025335,Bongdam-eup
경기도,화성시,봉담읍,봉담읍,상기리,31240120,4159025300,20010321,4159025336,Bongdam-eup
경기도,화성시,우정읍,우정읍,우정읍,31240130,4159025600,20030614,4159025600,Ujeong-eup
경기도,화성시,우정읍,우정읍,원안리,31240130,4159025600,20030614,4159025621,Ujeong-eup
경기도,화성시,우정읍,우정읍,호곡리,31240130,4159025600,20030614,4159025622,Ujeong-eup
경기도,화성시,우정읍,우정읍,운평리,31240130,4159025600,20030614,4159025623,Ujeong-eup
경기도,화성시,우정읍,우정읍,한각리,31240130,4159025600,20030614,4159025624,Ujeong-eup
경기도,화성시,우정읍,우정읍,멱우리,31240130,4159025600,20030614,4159025625,Ujeong-eup
경기도,화성시,우정읍,우정읍,화수리,31240130,4159025600,20030614,4159025626,Ujeong-eup
경기도,화성시,우정읍,우정읍,주곡리,31240130,4159025600,20030614,4159025627,Ujeong-eup
경기도,화성시,우정읍,우정읍,이화리,31240130,4159025600,20030614,4159025628,Ujeong-eup
경기도,화성시,우정읍,우정읍,석천리,31240130,4159025600,20030614,4159025629,Ujeong-eup
경기도,화성시,우정읍,우정읍,매향리,31240130,4159025600,20030614,4159025630,Ujeong-eup
경기도,화성시,우정읍,우정읍,화산리,31240130,4159025600,20030614,4159025631,Ujeong-eup
경기도,화성시,우정읍,우정읍,조암리,31240130,4159025600,20030614,4159025632,Ujeong-eup
경기도,화성시,우정읍,우정읍,국화리,31240130,4159025600,20030614,4159025633,Ujeong-eup
경기도,화성시,향남읍,향남읍,향남읍,31240140,4159025900,20070129,4159025900,Hyangnam-eup
경기도,화성시,향남읍,향남읍,평리,31240140,4159025900,20070129,4159025921,Hyangnam-eup
경기도,화성시,향남읍,향남읍,발안리,31240140,4159025900,20070129,4159025922,Hyangnam-eup
경기도,화성시,향남읍,향남읍,제암리,31240140,4159025900,20070129,4159025923,Hyangnam-eup
경기도,화성시,향남읍,향남읍,상신리,31240140,4159025900,20070129,4159025924,Hyangnam-eup
경기도,화성시,향남읍,향남읍,구문천리,31240140,4159025900,20070129,4159025925,Hyangnam-eup
경기도,화성시,향남읍,향남읍,하길리,31240140,4159025900,20070129,4159025926,Hyangnam-eup
경기도,화성시,향남읍,향남읍,화리현리,31240140,4159025900,20070129,4159025927,Hyangnam-eup
경기도,화성시,향남읍,향남읍,상두리,31240140,4159025900,20070129,4159025928,Hyangnam-eup
경기도,화성시,향남읍,향남읍,백토리,31240140,4159025900,20070129,4159025929,Hyangnam-eup
경기도,화성시,향남읍,향남읍,길성리,31240140,4159025900,20070129,4159025930,Hyangnam-eup
경기도,화성시,향남읍,향남읍,요리,31240140,4159025900,20070129,4159025931,Hyangnam-eup
경기도,화성시,향남읍,향남읍,수직리,31240140,4159025900,20070129,4159025932,Hyangnam-eup
경기도,화성시,향남읍,향남읍,갈천리,31240140,4159025900,20070129,4159025933,Hyangnam-eup
경기도,화성시,향남읍,향남읍,증거리,31240140,4159025900,20070129,4159025934,Hyangnam-eup
경기도,화성시,향남읍,향남읍,송곡리,31240140,4159025900,20070129,4159025935,Hyangnam-eup
경기도,화성시,향남읍,향남읍,동오리,31240140,4159025900,20070129,4159025936,Hyangnam-eup
경기도,화성시,향남읍,향남읍,관리,31240140,4159025900,20070129,4159025937,Hyangnam-eup
경기도,화성시,향남읍,향남읍,도이리,31240140,4159025900,20070129,4159025938,Hyangnam-eup
경기도,화성시,향남읍,향남읍,행정리,31240140,4159025900,20070129,4159025939,Hyangnam-eup
경기도,화성시,향남읍,향남읍,방축리,31240140,4159025900,20070129,4159025940,Hyangnam-eup
경기도,화성시,향남읍,향남읍,장짐리,31240140,4159025900,20070129,4159025941,Hyangnam-eup
경기도,화성시,남양읍,남양읍,남양읍,31240150,4159026200,20141020,4159026200,Namyang-eup
경기도,화성시,남양읍,남양읍,남양리,31240150,4159026200,20141020,4159026221,Namyang-eup
경기도,화성시,남양읍,남양읍,신남리,31240150,4159026200,20141020,4159026222,Namyang-eup
경기도,화성시,남양읍,남양읍,장덕리,31240150,4159026200,20141020,4159026223,Namyang-eup
경기도,화성시,남양읍,남양읍,안석리,31240150,4159026200,20141020,4159026224,Namyang-eup
경기도,화성시,남양읍,남양읍,활초리,31240150,4159026200,20141020,4159026225,Namyang-eup
경기도,화성시,남양읍,남양읍,온석리,31240150,4159026200,20141020,4159026226,Namyang-eup
경기도,화성시,남양읍,남양읍,무송리,31240150,4159026200,20141020,4159026227,Namyang-eup
경기도,화성시,남양읍,남양읍,북양리,31240150,4159026200,20141020,4159026228,Namyang-eup
경기도,화성시,남양읍,남양읍,송림리,31240150,4159026200,20141020,4159026229,Namyang-eup
경기도,화성시,남양읍,남양읍,수화리,31240150,4159026200,20141020,4159026230,Namyang-eup
경기도,화성시,남양읍,남양읍,장전리,31240150,4159026200,20141020,4159026231,Namyang-eup
경기도,화성시,남양읍,남양읍,신외리,31240150,4159026200,20141020,4159026232,Namyang-eup
경기도,화성시,남양읍,남양읍,문호리,31240150,4159026200,20141020,4159026233,Namyang-eup
경기도,화성시,남양읍,남양읍,시리,31240150,4159026200,20141020,4159026234,Namyang-eup
경기도,화성시,남양읍,남양읍,원천리,31240150,4159026200,20141020,4159026235,Namyang-eup
경기도,화성시,매송면,매송면,매송면,31240310,4159031000,20010321,4159031000,Maesong-myeon
경기도,화성시,매송면,매송면,천천리,31240310,4159031000,20010321,4159031021,Maesong-myeon
경기도,화성시,매송면,매송면,원평리,31240310,4159031000,20010321,4159031022,Maesong-myeon
경기도,화성시,매송면,매송면,어천리,31240310,4159031000,20010321,4159031023,Maesong-myeon
경기도,화성시,매송면,매송면,숙곡리,31240310,4159031000,20010321,4159031024,Maesong-myeon
경기도,화성시,매송면,매송면,야목리,31240310,4159031000,20010321,4159031025,Maesong-myeon
경기도,화성시,매송면,매송면,송라리,31240310,4159031000,20010321,4159031026,Maesong-myeon
경기도,화성시,매송면,매송면,원리,31240310,4159031000,20010321,4159031027,Maesong-myeon
경기도,화성시,비봉면,비봉면,비봉면,31240330,4159032000,20010321,4159032000,Bibong-myeon
경기도,화성시,비봉면,비봉면,양노리,31240330,4159032000,20010321,4159032021,Bibong-myeon
경기도,화성시,비봉면,비봉면,남전리,31240330,4159032000,20010321,4159032022,Bibong-myeon
경기도,화성시,비봉면,비봉면,유포리,31240330,4159032000,20010321,4159032023,Bibong-myeon
경기도,화성시,비봉면,비봉면,삼화리,31240330,4159032000,20010321,4159032024,Bibong-myeon
경기도,화성시,비봉면,비봉면,구포리,31240330,4159032000,20010321,4159032025,Bibong-myeon
경기도,화성시,비봉면,비봉면,쌍학리,31240330,4159032000,20010321,4159032026,Bibong-myeon
경기도,화성시,비봉면,비봉면,청요리,31240330,4159032000,20010321,4159032027,Bibong-myeon
경기도,화성시,비봉면,비봉면,자안리,31240330,4159032000,20010321,4159032028,Bibong-myeon
경기도,화성시,마도면,마도면,마도면,31240350,4159033000,20010321,4159033000,Mado-myeon
경기도,화성시,마도면,마도면,석교리,31240350,4159033000,20010321,4159033021,Mado-myeon
경기도,화성시,마도면,마도면,두곡리,31240350,4159033000,20010321,4159033022,Mado-myeon
경기도,화성시,마도면,마도면,송정리,31240350,4159033000,20010321,4159033023,Mado-myeon
경기도,화성시,마도면,마도면,쌍송리,31240350,4159033000,20010321,4159033024,Mado-myeon
경기도,화성시,마도면,마도면,청원리,31240350,4159033000,20010321,4159033025,Mado-myeon
경기도,화성시,마도면,마도면,슬항리,31240350,4159033000,20010321,4159033026,Mado-myeon
경기도,화성시,마도면,마도면,해문리,31240350,4159033000,20010321,4159033027,Mado-myeon
경기도,화성시,마도면,마도면,백곡리,31240350,4159033000,20010321,4159033028,Mado-myeon
경기도,화성시,마도면,마도면,금당리,31240350,4159033000,20010321,4159033029,Mado-myeon
경기도,화성시,마도면,마도면,고모리,31240350,4159033000,20010321,4159033030,Mado-myeon
경기도,화성시,송산면,송산면,송산면,31240360,4159034000,20010321,4159034000,Songsan-myeon
경기도,화성시,송산면,송산면,사강리,31240360,4159034000,20010321,4159034021,Songsan-myeon
경기도,화성시,송산면,송산면,봉가리,31240360,4159034000,20010321,4159034022,Songsan-myeon
경기도,화성시,송산면,송산면,삼존리,31240360,4159034000,20010321,4159034023,Songsan-myeon
경기도,화성시,송산면,송산면,용포리,31240360,4159034000,20010321,4159034024,Songsan-myeon
경기도,화성시,송산면,송산면,고정리,31240360,4159034000,20010321,4159034025,Songsan-myeon
경기도,화성시,송산면,송산면,쌍정리,31240360,4159034000,20010321,4159034026,Songsan-myeon
경기도,화성시,송산면,송산면,천등리,31240360,4159034000,20010321,4159034027,Songsan-myeon
경기도,화성시,송산면,송산면,신천리,31240360,4159034000,20010321,4159034028,Songsan-myeon
경기도,화성시,송산면,송산면,독지리,31240360,4159034000,20010321,4159034029,Songsan-myeon
경기도,화성시,송산면,송산면,마산리,31240360,4159034000,20010321,4159034030,Songsan-myeon
경기도,화성시,송산면,송산면,고포리,31240360,4159034000,20010321,4159034031,Songsan-myeon
경기도,화성시,송산면,송산면,지화리,31240360,4159034000,20010321,4159034032,Songsan-myeon
경기도,화성시,송산면,송산면,중송리,31240360,4159034000,20010321,4159034033,Songsan-myeon
경기도,화성시,송산면,송산면,육일리,31240360,4159034000,20010321,4159034034,Songsan-myeon
경기도,화성시,송산면,송산면,칠곡리,31240360,4159034000,20010321,4159034035,Songsan-myeon
경기도,화성시,서신면,서신면,서신면,31240370,4159035000,20010321,4159035000,Seosin-myeon
경기도,화성시,서신면,서신면,전곡리,31240370,4159035000,20010321,4159035021,Seosin-myeon
경기도,화성시,서신면,서신면,상안리,31240370,4159035000,20010321,4159035022,Seosin-myeon
경기도,화성시,서신면,서신면,광평리,31240370,4159035000,20010321,4159035023,Seosin-myeon
경기도,화성시,서신면,서신면,장외리,31240370,4159035000,20010321,4159035024,Seosin-myeon
경기도,화성시,서신면,서신면,송교리,31240370,4159035000,20010321,4159035025,Seosin-myeon
경기도,화성시,서신면,서신면,제부리,31240370,4159035000,20010321,4159035026,Seosin-myeon
